edinet_code,sec_code,filer_name,field,value,precision,source,source_url,source_qid,query,retrieved_at,notes,error
E01162,5301,東海カーボン株式会社,date_of_establishment,1918,year,wikidata,https://www.wikidata.org/wiki/Q7813461,Q7813461,,2026-08-15T07:57:14Z,Wikidata P571,
E01163,5391,株式会社エーアンドエーマテリアル,date_of_establishment,1924-03-10,date,wikidata,https://www.wikidata.org/wiki/Q30331538,Q30331538,,2026-08-15T07:57:14Z,Wikidata P571,
E01164,7995,株式会社バルカー,date_of_establishment,1932-04-08,date,wikidata,https://www.wikidata.org/wiki/Q11506763,Q11506763,,2026-08-15T07:57:14Z,Wikidata P571,
E01165,5271,株式会社トーヨーアサノ,date_of_establishment,1951,year,wikidata,https://www.wikidata.org/wiki/Q140907486,Q140907486,,2026-08-15T08:40:42Z,Wikidata P571,
E01166,5237,株式会社ノザワ,date_of_establishment,1913-09-28,date,wikidata,https://www.wikidata.org/wiki/Q11325652,Q11325652,,2026-08-15T07:57:14Z,Wikidata P571,
E01169,5273,三谷セキサン株式会社,date_of_establishment,1956-09-20,date,wikidata,https://www.wikidata.org/wiki/Q11357246,Q11357246,,2026-08-15T07:57:14Z,Wikidata P571,
E01170,5218,株式会社オハラ,date_of_establishment,1941-11-01,date,wikidata,https://www.wikidata.org/wiki/Q7080621,Q7080621,,2026-08-15T07:57:14Z,Wikidata P571,
E01173,5304,ＳＥＣカーボン株式会社,date_of_establishment,1934-10-23,date,wikidata,https://www.wikidata.org/wiki/Q11242835,Q11242835,,2026-08-15T07:57:14Z,Wikidata P571,
E01176,5341,ＡＳＡＨＩ　ＥＩＴＯホールディングス株式会社,date_of_establishment,1950-12-20,date,wikidata,https://www.wikidata.org/wiki/Q11283190,Q11283190,,2026-08-15T07:57:14Z,Wikidata P571,
E01177,5342,ジャニス工業株式会社,date_of_establishment,1935-05-06,date,wikidata,https://www.wikidata.org/wiki/Q11309891,Q11309891,,2026-08-15T07:57:14Z,Wikidata P571,
E01180,5356,美濃窯業株式会社,date_of_establishment,1918-08-28,date,wikidata,https://www.wikidata.org/wiki/Q11609258,Q11609258,,2026-08-15T07:57:14Z,Wikidata P571,
E01182,6971,京セラ株式会社,date_of_establishment,1959-04-01,date,wikidata,https://www.wikidata.org/wiki/Q745099,Q745099,,2026-08-15T07:57:14Z,Wikidata P571,
E01183,7979,株式会社松風,date_of_establishment,1922-05-15,date,wikidata,https://www.wikidata.org/wiki/Q11532432,Q11532432,,2026-08-15T07:57:14Z,Wikidata P571,
E01188,5367,株式会社ニッカトー,date_of_establishment,1921-05-10,date,wikidata,https://www.wikidata.org/wiki/Q11324419,Q11324419,,2026-08-15T07:57:14Z,Wikidata P571,
E01190,5214,日本電気硝子株式会社,date_of_establishment,1949,year,wikidata,https://www.wikidata.org/wiki/Q3391016,Q3391016,,2026-08-15T07:57:14Z,Wikidata P571,
E01195,5388,クニミネ工業株式会社,date_of_establishment,1943-06-01,date,wikidata,https://www.wikidata.org/wiki/Q111487196,Q111487196,,2026-08-15T07:57:14Z,Wikidata P571,
E01200,5279,日本興業株式会社,date_of_establishment,1956-08-10,date,wikidata,https://www.wikidata.org/wiki/Q11508977,Q11508977,,2026-08-15T07:57:14Z,Wikidata P571,
E01202,5280,ヨシコン株式会社,date_of_establishment,1969-01-13,date,wikidata,https://www.wikidata.org/wiki/Q11346052,Q11346052,,2026-08-15T07:57:14Z,Wikidata P571,
E01204,5386,株式会社鶴弥,date_of_establishment,1968-02-01,date,wikidata,https://www.wikidata.org/wiki/Q11676018,Q11676018,,2026-08-15T07:57:14Z,Wikidata P571,
E01205,5216,株式会社倉元製作所,date_of_establishment,1980-08-29,date,wikidata,https://www.wikidata.org/wiki/Q11386543,Q11386543,,2026-08-15T07:57:14Z,Wikidata P571,
E01206,5282,ジオスター株式会社,date_of_establishment,1970-03,month,wikidata,https://www.wikidata.org/wiki/Q11309467,Q11309467,,2026-08-15T07:57:14Z,Wikidata P571,
E01207,5384,株式会社フジミインコーポレーテッド,date_of_establishment,1953-03-20,date,wikidata,https://www.wikidata.org/wiki/Q11333284,Q11333284,,2026-08-15T07:57:14Z,Wikidata P571,
E01208,5283,株式会社高見澤,date_of_establishment,1951-03-29,date,wikidata,https://www.wikidata.org/wiki/Q11672824,Q11672824,,2026-08-15T07:57:14Z,Wikidata P571,
E01210,5344,株式会社ＭＡＲＵＷＡ,date_of_establishment,1973-04-05,date,wikidata,https://www.wikidata.org/wiki/Q11231060,Q11231060,,2026-08-15T07:57:14Z,Wikidata P571,
E01211,5284,ヤマウホールディングス株式会社,date_of_establishment,1958-02,month,wikidata,https://www.wikidata.org/wiki/Q11345104,Q11345104,,2026-08-15T07:57:14Z,Wikidata P571,
E01212,5285,株式会社ヤマックス,date_of_establishment,1963-10-10,date,wikidata,https://www.wikidata.org/wiki/Q11345162,Q11345162,,2026-08-15T07:57:14Z,Wikidata P571,
E01216,5287,株式会社イトーヨーギョー,date_of_establishment,1950-12-25,date,wikidata,https://www.wikidata.org/wiki/Q11286865,Q11286865,,2026-08-15T07:57:14Z,Wikidata P571,
E01218,5381,マイポックス株式会社,date_of_establishment,1941-12-12,date,wikidata,https://www.wikidata.org/wiki/Q133853264,Q133853264,,2026-08-15T07:57:14Z,Wikidata P571,
E01219,5380,新東株式会社,date_of_establishment,1963-09-02,date,wikidata,https://www.wikidata.org/wiki/Q11502554,Q11502554,,2026-08-15T07:57:14Z,Wikidata P571,
E01221,7746,岡本硝子株式会社,date_of_establishment,1947-03-31,date,wikidata,https://www.wikidata.org/wiki/Q11473183,Q11473183,,2026-08-15T07:57:14Z,Wikidata P571,
E01223,5310,東洋炭素株式会社,date_of_establishment,1947-07-31,date,wikidata,https://www.wikidata.org/wiki/Q259622,Q259622,,2026-08-15T07:57:14Z,Wikidata P571,
E01225,5401,日本製鉄株式会社,date_of_establishment,2012-10-01,date,wikidata,https://www.wikidata.org/wiki/Q1151693,Q1151693,,2026-08-15T07:57:14Z,Wikidata P571,
E01229,5408,株式会社中山製鋼所,date_of_establishment,1923-12-22,date,wikidata,https://www.wikidata.org/wiki/Q11364278,Q11364278,,2026-08-15T07:57:14Z,Wikidata P571,
E01230,7231,トピー工業株式会社,date_of_establishment,1934-12-19,date,wikidata,https://www.wikidata.org/wiki/Q7825200,Q7825200,,2026-08-15T07:57:14Z,Wikidata P571,
E01231,5406,株式会社　神戸製鋼所,date_of_establishment,1905,year,wikidata,https://www.wikidata.org/wiki/Q1730802,Q1730802,,2026-08-15T07:57:14Z,Wikidata P571,
E01232,5631,株式会社日本製鋼所,date_of_establishment,1907-11-01,date,wikidata,https://www.wikidata.org/wiki/Q6157860,Q6157860,,2026-08-15T07:57:14Z,Wikidata P571,
E01233,5632,三菱製鋼株式会社,date_of_establishment,1949-12-01,date,wikidata,https://www.wikidata.org/wiki/Q11357130,Q11357130,,2026-08-15T07:57:14Z,Wikidata P571,
E01234,5482,愛知製鋼株式会社,date_of_establishment,1940,year,wikidata,https://www.wikidata.org/wiki/Q403696,Q403696,,2026-08-15T07:57:14Z,Wikidata P571,
E01235,5410,合同製鐵株式会社,date_of_establishment,1937-12-09,date,wikidata,https://www.wikidata.org/wiki/Q11412422,Q11412422,,2026-08-15T07:57:14Z,Wikidata P571,
E01236,5609,日本鋳造株式会社,date_of_establishment,1948-12-01,date,wikidata,https://www.wikidata.org/wiki/Q11509319,Q11509319,,2026-08-15T07:57:14Z,Wikidata P571,
E01239,5471,大同特殊鋼株式会社,date_of_establishment,1950-02,month,wikidata,https://www.wikidata.org/wiki/Q584414,Q584414,,2026-08-15T07:57:14Z,Wikidata P571,
E01242,5480,日本冶金工業株式会社,date_of_establishment,1925-08-22,date,wikidata,https://www.wikidata.org/wiki/Q11086253,Q11086253,,2026-08-15T07:57:14Z,Wikidata P571,
E01245,5484,東北特殊鋼株式会社,date_of_establishment,1937-04-20,date,wikidata,https://www.wikidata.org/wiki/Q11526229,Q11526229,,2026-08-15T07:57:14Z,Wikidata P571,
E01247,5451,株式会社ヨドコウ,date_of_establishment,1935-01-30,date,wikidata,https://www.wikidata.org/wiki/Q11559719,Q11559719,,2026-08-15T07:57:14Z,Wikidata P571,
E01251,5461,中部鋼鈑株式会社,date_of_establishment,1950-02-15,date,wikidata,https://www.wikidata.org/wiki/Q11367344,Q11367344,,2026-08-15T07:57:14Z,Wikidata P571,
E01253,5463,丸一鋼管株式会社,date_of_establishment,1947-12-18,date,wikidata,https://www.wikidata.org/wiki/Q11367971,Q11367971,,2026-08-15T07:57:14Z,Wikidata P571,
E01254,5541,大平洋金属株式会社,date_of_establishment,1949-12-01,date,wikidata,https://www.wikidata.org/wiki/Q7122558,Q7122558,,2026-08-15T07:57:14Z,Wikidata P571,
E01256,5563,新日本電工株式会社,date_of_establishment,1935-01-10,date,wikidata,https://www.wikidata.org/wiki/Q11509371,Q11509371,,2026-08-15T07:57:14Z,Wikidata P571,
E01257,5542,新報国マテリアル株式会社,date_of_establishment,1949-10,month,wikidata,https://www.wikidata.org/wiki/Q11501636,Q11501636,,2026-08-15T07:57:14Z,Wikidata P571,
E01259,5444,大和工業株式会社,date_of_establishment,1944-11-08,date,wikidata,https://www.wikidata.org/wiki/Q11433451,Q11433451,,2026-08-15T07:57:14Z,Wikidata P571,
E01260,5446,北越メタル株式会社,date_of_establishment,1942-06-23,date,wikidata,https://www.wikidata.org/wiki/Q11404102,Q11404102,,2026-08-15T07:57:14Z,Wikidata P571,
E01261,5423,東京製鐵株式会社,date_of_establishment,1934-11-23,date,wikidata,https://www.wikidata.org/wiki/Q11525139,Q11525139,,2026-08-15T07:57:14Z,Wikidata P571,
E01262,5449,大阪製鐵株式会社,date_of_establishment,1978-05-15,date,wikidata,https://www.wikidata.org/wiki/Q11441615,Q11441615,,2026-08-15T07:57:14Z,Wikidata P571,
E01264,5411,ＪＦＥホールディングス株式会社,date_of_establishment,2002,year,wikidata,https://www.wikidata.org/wiki/Q962591,Q962591,,2026-08-15T07:57:14Z,Wikidata P571,
E01266,5440,共英製鋼株式会社,date_of_establishment,1947-08-21,date,wikidata,https://www.wikidata.org/wiki/Q11392778,Q11392778,,2026-08-15T07:57:14Z,Wikidata P571,
E01267,6326,株式会社　クボタ,date_of_establishment,1890-02,month,wikidata,https://www.wikidata.org/wiki/Q1514221,Q1514221,,2026-08-15T07:57:14Z,Wikidata P571,
E01268,5602,株式会社栗本鐵工所,date_of_establishment,1934-05-10,date,wikidata,https://www.wikidata.org/wiki/Q11535972,Q11535972,,2026-08-15T07:57:14Z,Wikidata P571,
E01269,5603,虹技株式会社,date_of_establishment,1916-12-21,date,wikidata,https://www.wikidata.org/wiki/Q17218380,Q17218380,,2026-08-15T07:57:14Z,Wikidata P571,
E01275,5458,高砂鐵工株式会社,date_of_establishment,1923-11-16,date,wikidata,https://www.wikidata.org/wiki/Q11672648,Q11672648,,2026-08-15T07:57:14Z,Wikidata P571,
E01276,5491,日本金属株式会社,date_of_establishment,1939-12-02,date,wikidata,https://www.wikidata.org/wiki/Q11509292,Q11509292,,2026-08-15T07:57:14Z,Wikidata P571,
E01277,6439,中日本鋳工株式会社,date_of_establishment,1943-05-24,date,wikidata,https://www.wikidata.org/wiki/Q11365099,Q11365099,,2026-08-15T07:57:14Z,Wikidata P571,
E01280,5659,日本精線株式会社,date_of_establishment,1951-06-30,date,wikidata,https://www.wikidata.org/wiki/Q11508803,Q11508803,,2026-08-15T07:57:14Z,Wikidata P571,
E01282,5660,神鋼鋼線工業株式会社,date_of_establishment,1954-03-18,date,wikidata,https://www.wikidata.org/wiki/Q11591005,Q11591005,,2026-08-15T07:57:14Z,Wikidata P571,
E01284,5607,中央可鍛工業株式会社,date_of_establishment,1944-01-21,date,wikidata,https://www.wikidata.org/wiki/Q11363643,Q11363643,,2026-08-15T07:57:14Z,Wikidata P571,
E01287,5658,日亜鋼業株式会社,date_of_establishment,1952-06,month,wikidata,https://www.wikidata.org/wiki/Q11504821,Q11504821,,2026-08-15T07:57:14Z,Wikidata P571,
E01292,5445,東京鐵鋼株式会社,date_of_establishment,1939-06-23,date,wikidata,https://www.wikidata.org/wiki/Q11525897,Q11525897,,2026-08-15T07:57:14Z,Wikidata P571,
E01300,5721,エスクリプトエナジー株式会社,date_of_establishment,1946-04-13,date,wikidata,https://www.wikidata.org/wiki/Q17227819,Q17227819,,2026-08-15T07:57:14Z,Wikidata P571,
E01303,5852,株式会社アーレスティ,date_of_establishment,1943-11-02,date,wikidata,https://www.wikidata.org/wiki/Q11285809,Q11285809,,2026-08-15T07:57:14Z,Wikidata P571,
E01305,5753,日本伸銅株式会社,date_of_establishment,1938-04-09,date,wikidata,https://www.wikidata.org/wiki/Q11507227,Q11507227,,2026-08-15T07:57:14Z,Wikidata P571,
E01308,5707,東邦亜鉛株式会社,date_of_establishment,1937-02-27,date,wikidata,https://www.wikidata.org/wiki/Q7813284,Q7813284,,2026-08-15T07:57:14Z,Wikidata P571,
E01315,5464,モリ工業株式会社,date_of_establishment,1949-04,month,wikidata,https://www.wikidata.org/wiki/Q11344620,Q11344620,,2026-08-15T07:57:14Z,Wikidata P571,
E01317,5938,株式会社ＬＩＸＩＬ,date_of_establishment,1949-09-19,date,wikidata,https://www.wikidata.org/wiki/Q11229272,Q11229272,,2026-08-15T07:57:14Z,Wikidata P571,
E01320,5928,アルメタックス株式会社,date_of_establishment,1969-11,month,wikidata,https://www.wikidata.org/wiki/Q96323579,Q96323579,,2026-08-15T07:57:14Z,Wikidata P571,
E01324,7414,小野建株式会社,date_of_establishment,1949-08-11,date,wikidata,https://www.wikidata.org/wiki/Q11464080,Q11464080,,2026-08-15T07:57:14Z,Wikidata P571,
E01325,5900,株式会社ダイケン,date_of_establishment,1948-03-26,date,wikidata,https://www.wikidata.org/wiki/Q11316750,Q11316750,,2026-08-15T07:57:14Z,Wikidata P571,
E01327,5726,株式会社大阪チタニウムテクノロジーズ,date_of_establishment,1952,year,wikidata,https://www.wikidata.org/wiki/Q7105609,Q7105609,,2026-08-15T07:57:14Z,Wikidata P571,
E01330,5741,株式会社ＵＡＣＪ,date_of_establishment,1890-04,month,wikidata,https://www.wikidata.org/wiki/Q11411359,Q11411359,,2026-08-15T07:57:14Z,Wikidata P571,
E01332,5801,古河電気工業株式会社,date_of_establishment,1884,year,wikidata,https://www.wikidata.org/wiki/Q5509800,Q5509800,,2026-08-15T07:57:14Z,Wikidata P571,
E01333,5802,住友電気工業株式会社,date_of_establishment,1897,year,wikidata,https://www.wikidata.org/wiki/Q1814247,Q1814247,,2026-08-15T07:57:14Z,Wikidata P571,
E01334,5803,株式会社フジクラ,date_of_establishment,1910,year,wikidata,https://www.wikidata.org/wiki/Q5507432,Q5507432,,2026-08-15T07:57:14Z,Wikidata P571,
E01336,5805,ＳＷＣＣ株式会社,date_of_establishment,1936-05-26,date,wikidata,https://www.wikidata.org/wiki/Q11514164,Q11514164,,2026-08-15T07:57:14Z,Wikidata P571,
E01348,5817,ＪＭＡＣＳ株式会社,date_of_establishment,1965-03-10,date,wikidata,https://www.wikidata.org/wiki/Q11509392,Q11509392,,2026-08-15T07:57:14Z,Wikidata P571,
E01350,5819,カナレ電気株式会社,date_of_establishment,1974-02-02,date,wikidata,https://www.wikidata.org/wiki/Q11294464,Q11294464,,2026-08-15T07:57:14Z,Wikidata P571,
E01351,5820,株式会社三ッ星,date_of_establishment,1947-03-24,date,wikidata,https://www.wikidata.org/wiki/Q11353990,Q11353990,,2026-08-15T07:57:14Z,Wikidata P571,
E01352,5821,平河ヒューテック株式会社,date_of_establishment,1948-09-29,date,wikidata,https://www.wikidata.org/wiki/Q11483183,Q11483183,,2026-08-15T07:57:14Z,Wikidata P571,
E01353,5901,東洋製罐グループホールディングス株式会社,date_of_establishment,1917-06-25,date,wikidata,https://www.wikidata.org/wiki/Q17220947,Q17220947,,2026-08-15T07:57:14Z,Wikidata P571,
E01354,5902,ホッカンホールディングス株式会社,date_of_establishment,1921-10-23,date,wikidata,https://www.wikidata.org/wiki/Q11337750,Q11337750,,2026-08-15T07:57:14Z,Wikidata P571,
E01355,5911,株式会社横河ブリッジホールディングス,date_of_establishment,2007-08-01,date,wikipedia,https://ja.wikipedia.org/wiki/%E6%A8%AA%E6%B2%B3%E3%83%96%E3%83%AA%E3%83%83%E3%82%B8%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9,,横河ブリッジホールディングス,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
E01362,5915,株式会社駒井ハルテック,date_of_establishment,1943-04-30,date,wikidata,https://www.wikidata.org/wiki/Q11668297,Q11668297,,2026-08-15T07:57:14Z,Wikidata P571,
E01364,5918,瀧上工業株式会社,date_of_establishment,1937-01-28,date,wikidata,https://www.wikidata.org/wiki/Q17209728,Q17209728,,2026-08-15T07:57:14Z,Wikidata P571,
E01365,5922,那須電機鉄工株式会社,date_of_establishment,1939-06-01,date,wikidata,https://www.wikidata.org/wiki/Q11642982,Q11642982,,2026-08-15T07:57:14Z,Wikidata P571,
E01367,5991,日本発條株式会社,date_of_establishment,1939,year,wikidata,https://www.wikidata.org/wiki/Q6954025,Q6954025,,2026-08-15T07:57:14Z,Wikidata P571,
E01368,5952,アマテイ株式会社,date_of_establishment,1949-12-01,date,wikidata,https://www.wikidata.org/wiki/Q17191794,Q17191794,,2026-08-15T07:57:14Z,Wikidata P571,
E01369,5955,株式会社ワイズホールディングス,date_of_establishment,1917-09-01,date,wikidata,https://www.wikidata.org/wiki/Q17230610,Q17230610,,2026-08-15T07:57:14Z,Wikidata P571,
E01370,5942,日本フイルコン株式会社,date_of_establishment,1936-03-18,date,wikidata,https://www.wikidata.org/wiki/Q11506818,Q11506818,,2026-08-15T07:57:14Z,Wikidata P571,
E01372,6306,日工株式会社,date_of_establishment,1919-08-13,date,wikidata,https://www.wikidata.org/wiki/Q11505283,Q11505283,,2026-08-15T07:57:14Z,Wikidata P571,
E01373,5923,高田機工株式会社,date_of_establishment,1932-03-01,date,wikidata,https://www.wikidata.org/wiki/Q11672153,Q11672153,,2026-08-15T07:57:14Z,Wikidata P571,
E01377,6136,オーエスジー株式会社,date_of_establishment,1938-03-26,date,wikidata,https://www.wikidata.org/wiki/Q11293105,Q11293105,,2026-08-15T07:57:14Z,Wikidata P571,
E01378,5981,東京製綱株式会社,date_of_establishment,1887-04-01,date,wikidata,https://www.wikidata.org/wiki/Q11525138,Q11525138,,2026-08-15T07:57:14Z,Wikidata P571,
E01379,5851,リョービ株式会社,date_of_establishment,1943-12-16,date,wikidata,https://www.wikidata.org/wiki/Q1104912,Q1104912,,2026-08-15T07:57:14Z,Wikidata P571,
E01380,5967,ＴＯＮＥ株式会社,date_of_establishment,1938-08-06,date,wikidata,https://www.wikidata.org/wiki/Q11397747,Q11397747,,2026-08-15T07:57:14Z,Wikidata P571,
E01382,5975,東プレ株式会社,date_of_establishment,1935-04-30,date,wikidata,https://www.wikidata.org/wiki/Q11523839,Q11523839,,2026-08-15T07:57:14Z,Wikidata P571,
E01385,5929,三和ホールディングス株式会社,date_of_establishment,1956,year,wikipedia,https://ja.wikipedia.org/wiki/%E4%B8%89%E5%92%8C%E3%83%9B%E3%83%BC%E3%83%AB%E3%83%87%E3%82%A3%E3%83%B3%E3%82%B0%E3%82%B9,,三和ホールディングス,2026-08-15T08:40:44Z,Wikipedia infobox 設立,
